Tiempo,EEG_crudo,EEG_lowpass30Hz,EEG_band_alpha_8_12Hz,ECG_crudo,ECG_band_0.5_40Hz
0.1000400160064025,-7.056237156019299,0.45806227317531,0.7294155114932869,738.9306856497169,875.8003169015046
0.1040416166466586,106.56741393733935,10.752326796217586,14.351382558638594,811.020656152356,893.7265715250668
0.1080432172869147,75.8752329297652,20.1762277427253,27.06501871989903,787.5865045367632,889.4320207536007
0.1120448179271708,-37.43248132618194,29.177801325148316,38.063543548021926,660.3439989578927,879.5612470914529
0.1160464185674269,-54.54943602398736,38.2945645728369,46.64940691710044,644.7776780967855,887.0490118389921
0.120048019207683,56.54354625380517,46.68292681033884,52.27896039495009,758.4431945243755,914.1215310920369
0.1240496198479391,151.01544553727302,52.16541094505672,54.59721186835264,862.9907724441093,939.5093480101101
0.1280512204881952,107.41749241457316,53.10472117634935,53.460431831075645,980.3655431608604,945.6433973656751
0.1320528211284513,-11.138487545676972,49.86714218503775,48.94516962246798,633.2662928485736,941.5017881382901
0.1360544217687075,-65.36885437311902,44.015903448447354,41.34311939582445,702.5870900393357,950.608880455021
0.1400560224089636,56.20529977622064,36.317737883845744,31.14219108230641,917.9202829451024,979.8524068554813
0.1440576230492197,112.75361922577666,26.198243246593762,18.995031198571695,948.8639063016028,1010.8893713425172
0.1480592236894758,82.63233517492979,13.299842118454977,5.677044257071264,956.278832493166,1024.9562554107283
0.1520608243297319,-67.2317057517262,-1.0577178804133913,-7.963363835224619,844.4899952022924,1027.275894194426
0.156062424969988,-119.9698067435008,-14.566201317862765,-21.059106136256723,826.554796601529,1039.5262258721218
0.1600640256102441,-19.334143945236058,-25.878703336827446,-32.779800552946654,969.1742557099828,1071.4260195896131
0.1640656262505002,73.2584417225382,-35.22624971359954,-42.38466572832121,1057.172664388035,1107.6883398089142
0.1680672268907563,5.703303679396207,-42.96629701330337,-49.269543704063196,1038.6005650682182,1125.063455247747
0.1720688275310124,-113.52693313698596,-48.167734516987736,-53.005055581255434,1030.3205623972929,1117.0186286655235
0.1760704281712685,-140.8877133917216,-49.23600930295058,-53.363476495093636,887.4162325138685,1097.1106449776719
0.1800720288115246,-35.01969396072259,-45.73061089757318,-50.33264866181151,930.6756559412344,1080.977103945576
0.1840736294517807,48.56465382397524,-38.89515762193159,-44.11608849953603,1083.2561846491335,1072.4766823766627
0.1880752300920368,21.73910304101685,-30.199329157792324,-35.119331683184,1041.592638022784,1069.52730289553
0.1920768307322929,-76.35068018968231,-19.86746508474346,-23.92344090775517,890.618668649797,1075.2906026680866
0.196078431372549,-94.87074597921142,-7.309682212175331,-11.247418236798339,932.1892209228644,1094.2408911596353
0.2000800320128051,15.45147077114719,7.235036556508048,2.098034849839297,1035.0788809242692,1119.0908362994307
0.2040816326530612,109.7130232760502,22.088254522907494,15.262425174545408,1160.6658617851317,1131.9398482871734
0.2080832332933173,76.09963078033825,35.26837376905769,27.409710754109597,1058.1930068921154,1122.8902008319699
0.2120848339335734,-7.272324838580026,45.708780881251855,37.771412894347286,931.422512541014,1101.7674002455437
0.2160864345738295,-34.30051673223198,52.97271316088053,45.695220340842056,947.8764809916028,1085.9571476545284
0.2200880352140856,65.44122847204768,56.208369631019885,50.68601229416163,1092.9815828163194,1079.7079462614347
0.2240896358543417,141.56650095421452,54.28873715709215,52.43672510762345,950.8706795145932,1071.394101152591
0.2280912364945978,110.2104289419022,47.354695504593764,50.84714637439254,1078.9118448647318,1051.1057249628752
0.2320928371348539,-21.263777832067326,37.67394710416775,46.02949706466169,933.505215463188,1025.2583404727438
0.23609443777511,-76.74924063479187,28.187775220703177,38.30050747212554,837.9977254954131,1009.5563033681691
0.2400960384153661,11.47304082587207,20.02905855093286,28.160551766492436,945.3352957387256,1009.2605672395882
0.2440976390556222,115.495837847311,11.8596981333862,16.261223952127914,1031.2607596426988,1012.2622648269634
0.2480992396958783,77.08104169129703,1.8303363080136323,3.3634632319988524,988.0701329514648,1004.3333818965232
0.2521008403361344,-76.39084391072716,-10.186982589552107,-9.71107585478495,926.2891559676584,986.4064288312414
0.2561024409763905,-127.67337321428488,-22.599312697226004,-22.132299427892967,767.1986911065283,970.7022504584575
0.2601040416166467,-27.856163066459835,-33.84095191036876,-33.114272179719244,972.8095160525776,961.6892168970422
0.2641056422569027,57.02676072946056,-43.31136090322134,-41.964809153769664,930.9869834715802,949.0958902440684
0.2681072428971588,1.2162801863634698,-50.4872015325999,-48.12893993931462,957.1567033911648,923.2249244900901
0.272108843537415,-108.1047463839286,-53.98922586822025,-51.22352636131658,794.9225333581076,891.1026972963564
0.276110444177671,-159.33818914713862,-52.436963054938836,-51.06088628774515,749.7843790909257,870.0175294928795
0.2801120448179272,-37.96504373454383,-46.20950399927691,-47.65997974466586,807.0620934272094,865.8922511417478
0.2841136454581833,55.49972377504381,-37.63993006012673,-41.244504435700506,897.959793717625,865.4848362937755
0.2881152460984394,38.660964166473946,-29.03274510475289,-32.228075975291176,915.736827341983,853.5759071978455
0.2921168467386955,-89.80341425024577,-20.74087647686083,-21.18748116392692,746.357917651956,832.1831509741199
0.2961184473789516,-103.11864791935602,-11.50468971743555,-8.825739111084747,658.8668066016589,815.2922999235215
0.3001200480192077,9.96598185191986,-0.39226978153355174,4.072661543663904,782.8758824869581,806.4732073328244
0.3041216486594638,101.52197578654318,12.140663609421948,16.6914994229229,865.0182913719266,791.7708896055728
0.3081232492997199,75.32150229162679,25.012079228225886,28.234380689275834,812.8270842368976,759.4813675416145
0.312124849939976,-39.27211290194266,37.486862138978616,37.97487079114153,647.9849564308779,719.3573298344992
0.3161264505802321,-15.818629734777277,48.77132517541446,45.30204905155536,507.837486535119,692.6513696523693
0.3201280512204882,51.363532383587945,57.013005531784806,49.75863830150591,706.8433318259088,685.0283385175685
0.3241296518607443,160.24780805078245,59.67536424719825,51.069339948293305,802.478632133958,679.5579896210468
0.3281312525010004,107.78990140802624,55.45742014014626,49.15762948897446,651.3017796894192,659.5888811623446
0.3321328531412565,-26.379906713148426,45.609924796550395,44.14999894410686,582.7289148519552,629.5758806883805
0.3361344537815126,-51.958265029380144,32.96261648733473,36.36742495195939,477.92351594870286,605.281239309053
0.3401360544217687,29.90114928177836,19.753056942091284,26.30464431151738,577.923179918639,588.0264222827535
0.3441376550620248,99.84997247773812,6.741692603006506,14.598581823476671,686.8179700119741,559.9491347343591
0.3481392557022809,48.23281746388345,-5.759054619534005,1.9879504999870856,539.6072066728964,508.10593369624485
0.352140856342537,-100.2269256899877,-16.84265549454466,-10.733410097310964,394.8911396144536,444.95025354625704
0.3561424569827931,-101.91334763453936,-25.588141084463885,-22.76650875724127,280.75955311013035,396.25377992670894
0.3601440576230492,-18.71446872711527,-32.31417117957528,-33.35734534926922,371.6423851294523,370.71750393099285
0.3641456582633053,61.2614383369494,-38.395811069519205,-41.844077136505256,457.5606663715642,350.52001950441576
0.3681472589035614,-0.7086271393000843,-44.50234378880452,-47.69826274608696,377.4821683615063,315.23460138944074
0.3721488595438175,-117.6394647585446,-49.47630193940421,-50.557619867694896,240.4406083036748,268.33814055521367
0.3761504601840736,-141.2431223104992,-51.44591092262024,-50.248273476876186,131.3331099640586,232.62448770650317
0.3801520608243297,-45.843441240214005,-49.854436001510116,-46.79513647416607,214.0463428881553,221.33373668392318
0.3841536614645858,50.8960750582657,-45.80342083302728,-40.41981240127261,313.0852278055264,222.351998927078
0.3881552621048419,23.232857049743835,-40.265777372148094,-31.526193439604246,333.03039358642985,214.27948037684993
0.392156862745098,-88.49402458009521,-32.551683138620696,-20.674696802252107,125.66281785863558,191.37498381292912
0.3961584633853541,-128.27879615393422,-21.149360329905143,-8.546790409028393,96.4273853087616,165.03875693483138
0.4001600640256103,-13.828942055472892,-5.9817204937121735,4.097939682361115,175.65059286017296,143.2265355703469
0.4041616646658663,119.08476766970864,10.751477881912765,16.4694691555174,168.51368731929057,118.27419528151276
0.4081632653061224,85.05397658963795,26.16259866823852,27.796764349252854,225.3539036282719,79.21040723816625
0.4121648659463786,-25.22847276118962,38.648247151612196,37.37586334547401,-49.24342930019053,29.38647644629937
0.4161664665866347,-44.31667551148913,47.956280446844495,44.61360842639394,-38.117434752272565,-16.2916560962554
0.4201680672268907,60.87073950658793,53.80001524589477,49.064313051360834,-55.87540039389695,-50.572619563584844
0.4241696678671469,148.34439235113183,55.310798668295355,50.45709942668491,32.03355428664706,-82.29608899324171
0.428171268507403,100.51705391604575,52.118531987058695,48.71223525389755,-17.83476044701694,-122.458269634187
0.432172869147659,-11.106182860487776,45.31552045435039,43.94549272635227,-210.4067699760803,-168.09004975361478
0.4361744697879152,-58.49825624285802,36.64181494486321,36.46030556029867,-279.39443687923915,-206.5832997736452
0.4401760704281713,31.186871917388867,26.794360908620963,26.728263259416654,-153.19614052914812,-233.04900816159855
0.4441776710684273,116.43095696606464,15.155098558621676,15.359207645115132,-138.00844206119578,-254.98903146237768
0.4481792717086835,49.454246966877065,1.4115977063270178,3.0628394537964363,-208.0251229466226,-278.80149432954255
0.4521808723489396,-65.31000451089196,-13.052225933237239,-9.395737064370104,-357.0095095571826,-300.3164615744865
0.4561824729891957,-131.01264855816004,-25.892224492346465,-21.243737623270363,-333.61898313171395,-314.59037951477274
0.4601840736294518,-27.498289981403182,-35.74820612602836,-31.748705677123322,-254.53959289900212,-329.3641081212183
0.4641856742697079,55.95845234710809,-42.88634392769717,-40.26381811518233,-238.325667680182,-358.88937353719996
0.468187274909964,10.390216236509708,-47.84071325057252,-46.26768630643925,-316.05634639389746,-403.2676194074399
0.4721888755502201,-122.38472752059906,-50.07333361695525,-49.396207212966054,-466.2075669831545,-442.7612210915966
0.4761904761904762,-142.49250583470013,-48.547403408606414,-49.46452625101559,-556.7922800746554,-459.7874803537749
0.4801920768307323,-27.78486314571402,-43.350050038106794,-46.47779762377203,-366.1053918340239,-462.6956403123154
0.4841936774709884,61.30157177905651,-35.99662341317582,-40.6301297026911,-263.9754283399541,-478.23300095689325
0.4881952781112445,21.377428416708256,-27.902242805117407,-32.291838746837676,-493.0886311052998,-518.8496110696867
0.4921968787515006,-91.4003645017591,-19.08969922382699,-21.985857707998814,-586.4586677223007,-566.1823374844384
0.4961984793917567,-98.19323857168932,-8.883169952512656,-10.354813022838542,-645.2631971561456,-593.0510832934748
0.5002000800320128,24.264648363512787,2.424887084268659,1.8791495929286535,-512.1266394170534,-596.4444945053465
0.5042016806722689,99.5485360679111,13.28752238092458,13.959273264868573,-432.4634416424644,-600.0926012515656
0.508203281312525,71.87963424510505,22.420839452521772,25.14103663791447,-537.8210164375542,-625.0936075332096
0.5122048819527811,-36.13105984493089,30.036659111136917,34.73803951270091,-683.5862658235127,-667.0776631317482
0.5162064825930373,-40.51690599384318,37.06566597628835,42.164103102324894,-752.7771056813787,-707.1090011120028
0.5202080832332934,38.25450881140776,43.37739026474024,46.96900937969369,-683.2201645155823,-738.0912146805841
0.5242096838735495,142.35863573578516,47.38845355383293,48.86570949121633,-550.5210818937509,-769.7986571130746
0.5282112845138055,103.54078305512812,47.618596828516495,47.74736727950291,-762.1822965739362,-807.5872863135986
0.5322128851540616,-16.20773232727977,44.16945782488476,43.693237076594684,-812.7564417988237,-837.6571251906335
0.5362144857943177,-53.554510602669474,38.24317843396554,36.9630660114336,-887.0920421266812,-843.0892628128211
0.5402160864345739,32.449290764087856,30.485434741889822,27.980417434265505,-806.5624611778034,-831.2063292407059
0.54421768707483,119.96225721123152,20.487170678100856,17.30599005626736,-605.3126984553458,-833.7181171604352
0.5482192877150861,57.81802495294587,8.091964902529593,5.602615565491218,-786.204350334701,-874.0103753306615
0.5522208883553421,-65.57936928022586,-5.4125687045849675,-6.405880706863806,-932.3175483806092,-939.0911004742543
0.5562224889955982,-115.45006159566304,-18.000408622609513,-17.979405714367314,-1014.1035076634168,-990.520195431475
0.5602240896358543,-14.005676617266372,-28.627367996581604,-28.407152669600702,-942.1354769034648,-1002.3847106587885
0.5642256902761105,50.6463001368943,-37.62284089488337,-37.051186074652854,-857.130286285585,-983.7274942604134
0.5682272909163666,13.03358626770956,-45.22219853388809,-43.38539373425773,-842.0445871892457,-963.9746607373422
0.5722288915566227,-109.4639979038808,-50.30764332276931,-47.027436711173465,-892.1130146167421,-962.7916177584314
0.5762304921968788,-153.9723084645315,-51.19758055958359,-47.761766190537955,-1043.589257948163,-978.0776314369273
0.5802320928371348,-39.93655899041039,-47.529463769289755,-45.55232984650871,-882.9566465723015,-998.1949876223684
0.584233693477391,61.56522992598925,-40.73327047922653,-40.54422566234412,-915.5799844868382,-1016.4639951956427
0.5882352941176471,14.74213170706598,-32.443430274726424,-33.05423942430315,-922.1255599073564,-1031.3419927630332
0.5922368947579032,-82.43890614704489,-22.943039929916115,-23.550881635484366,-988.0814644987596,-1040.3302860217796
0.5962384953981593,-97.70227620424572,-11.636415774667734,-12.625178741249439,-1069.7825241580767,-1042.0248775057023
0.6002400960384154,0.1916483582678072,1.2198230735140254,-0.9540337008835628,-951.626774778208,-1042.7654749291466
0.6042416966786714,109.16910650209522,13.93238764875098,10.741581238876591,-874.0184106758268,-1053.0476461681114
0.6082432973189276,70.9390668006855,24.684169602511613,21.741027744092527,-1015.0500366608636,-1073.8636255608328
0.6122448979591837,-16.678280447375144,32.91050850704394,31.368277082554528,-1059.764717566467,-1091.9102665028026
0.6162464985994398,-60.2081659704206,38.938151293726705,39.03334946890407,-1103.6295068531656,-1093.7755683197925
0.6202480992396959,46.37885156975928,42.61193795680909,44.268387801654136,-969.3253943905598,-1082.3358357639277
0.624249699879952,154.66514659502653,43.0731918005606,46.75616935507501,-910.4168452190902,-1072.9846860046127
0.6282513005202081,77.2294098900716,40.14760730185903,46.34932436104591,-1001.9049804447728,-1073.7234573741116
0.6322529011604642,-23.441064986653345,35.33200135270321,43.079100105186264,-1020.778136109288,-1076.0033387641536
0.6362545018007203,-55.28023832603209,30.68303780670698,37.153148834194035,-1102.7649831328126,-1069.751666031323
0.6402561024409764,22.24111661317485,26.70963840644657,28.9424885930792,-1009.4600511833524,-1062.2027520576062
0.6442577030812325,112.49641897338688,21.858812453169083,18.95844710928491,-822.7103953826811,-1071.6825361331548
0.6482593037214887,75.68047062475907,14.291840847296536,7.821009838130783,-982.1375958310256,-1100.0471357654671
0.6522609043617448,-51.885732472501175,3.839282357772335,-3.779482449640558,-1149.238203075616,-1120.6138716372454
0.6562625050020008,-99.09259430742692,-8.040981946224031,-15.124935040065482,-1148.2516900063931,-1103.5873969727577
0.6602641056422569,-19.41747289832591,-19.819227649677206,-25.513784837653848,-936.9338805822111,-1051.6781637035558
0.664265706282513,62.93422193976619,-30.71129915441415,-34.30425140086853,-793.3226383967769,-1000.9457497751293
0.6682673069227691,13.219237632028602,-39.91465978498004,-40.953896903541576,-862.7282233347074,-983.5707935584712
0.6722689075630253,-109.937368627365,-45.86485478258389,-45.05306310157197,-994.0668854852934,-996.553932953942
0.6762705082032814,-145.45521444086393,-47.070918746551186,-46.35012682179913,-1065.6728595757877,-1011.2040060694588
0.6802721088435374,-24.502446411230764,-43.63821967783694,-44.76701532506825,-839.3673840936498,-1007.0116172726451
0.6842737094837935,64.0854684671488,-37.317754823579776,-40.40401925040519,-862.4215646256723,-988.0092372181987
0.6882753101240496,16.3044358240613,-29.787864798948434,-33.53359768142836,-875.6230162816029,-968.2043098391172
0.6922769107643058,-100.66648572109511,-21.312301648527946,-24.583546891379726,-877.860044132986,-951.6374464020703
0.6962785114045619,-98.44982026023388,-11.43430655317674,-14.110559743291173,-928.5733858754598,-932.6830355491225
0.700280112044818,20.31439787446296,-0.5647081010424795,-2.7657963072220726,-873.9861082819648,-910.6011854665564
0.704281712685074,116.38071313865196,9.875363899888205,8.745418299716546,-705.1461729381772,-893.714691980243
0.7082833133253301,50.61388280679687,18.992603293353202,19.70728618711026,-740.2940733521067,-885.8153453350791
0.7122849139655862,-39.81042956148255,27.41413597483573,29.437921838198257,-856.5319480760585,-875.8477231223801
0.7162865146058424,-46.01296188002677,36.15234027719705,37.33168448111049,-887.9416350660615,-850.4329916596503
0.7202881152460985,44.07863391674833,44.67621587344424,42.89683331005048,-734.8821343448816,-815.5514414567954
0.7242897158863546,152.57567774250043,50.742676479765436,45.78616491198599,-588.4818805307556,-795.1497997084342
0.7282913165266107,108.83030709440192,52.35543574387117,45.81872135775257,-671.8783238521603,-802.0456433297637
0.7322929171668667,-7.29986754470923,49.47468587785963,42.99120616168233,-779.7986099126058,-816.3751649234034
0.7362945178071229,-66.7121406743723,43.43512143235775,37.47838049397798,-832.1739451914335,-802.6863645162198
0.740296118447379,36.78327661120193,35.03795312501398,29.622394515990916,-719.0494516656837,-749.3235377299155
0.7442977190876351,138.8587512885577,23.961245300255836,19.91169589577786,-500.01938688886577,-683.1494107488257
0.7482993197278912,67.36480226423208,10.206452476065294,8.950806516603182,-432.35750874393887,-640.3869195899131
0.7523009203681473,-77.84722381473722,-4.596698473163235,-2.577171164781886,-572.7281123439144,-627.948455339523
0.7563025210084033,-119.37172512817052,-18.044672539288992,-13.95300013986261,-763.4622607036382,-620.9999954135278
0.7603041216486595,-21.694622560544992,-28.969216182984606,-24.466075533466597,-470.3764858419745,-595.9431297009585
0.7643057222889156,70.3782495787801,-37.92152768896397,-33.45872964686016,-312.5090849724379,-555.0491272900786
0.7683073229291717,6.8724876359585565,-45.4794537534195,-40.367315706147956,-496.55526202659325,-515.8893734511427
0.7723089235694278,-115.0221288975208,-50.6720446726552,-44.75750536211209,-396.72256551652265,-486.8485479279373
0.7763105242096839,-147.56727577308516,-51.64915012555329,-46.35158966427592,-431.2296684845923,-461.9139990018625
0.7803121248499401,-45.52238521061824,-47.712266333856334,-45.046066193922876,-403.3873091772807,-435.67314761059856
0.7843137254901961,66.52824963631306,-40.081301919065304,-40.91839626764085,-261.2295916962444,-413.42046245564507
0.7883153261304522,17.049642486883897,-30.579332390659467,-34.22248859684786,-282.64690462413074,-402.4130346790049
0.7923169267707083,-95.56267491418564,-20.173994589607698,-25.373167510414838,-301.4852913653146,-398.13612900659416
0.7963185274109644,-87.3967286998852,-9.235873779286795,-14.920570798066839,-423.5665624541043,-386.43643243062485
0.8003201280512205,8.121926157247453,1.267643963776103,-3.5160516119572045,-328.32377429961457,-359.5520054482025
0.8043217286914767,107.32102545995788,9.798868491426669,8.128308277083532,-113.08870551533774,-322.8954054026412
0.8083233293317327,67.22565999765577,15.806609053685094,19.28406340772417,-115.3733863026434,-282.41227533823775
0.8123249299719888,-42.29115096712239,20.682772345543384,29.251889397393693,-258.9670839875491,-233.21743939828082
0.8163265306122449,-69.79064937719201,26.459538329632753,37.40535267960194,-217.013639576985,-170.82059012972695
0.820328131252501,35.15265537928472,33.49499258383464,43.230230265323286,14.334132703121831,-110.33320930729236
0.8243297318927572,136.61893439692727,39.86866272743769,46.35691484935877,83.55337981548257,-80.128674629816
0.8283313325330133,100.51423231843782,43.19535503780217,46.58386468399565,96.88787186928629,-88.86862099744107
0.8323329331732694,-15.507284899938824,42.64603539367278,43.89060995567223,-123.24102235044586,-106.57376154860843
0.8363345338135254,-49.59112731536445,38.92876755784238,38.43947439205947,-143.54811339418623,-90.06770475871556
0.8403361344537815,28.68377155070135,32.75277155862568,30.56587260200134,15.933205787773176,-28.275049151450656
0.8443377350940376,124.9630882313385,24.09629775432141,20.757756397812578,279.4505175061393,45.90968538658833
0.8483393357342938,63.64430569020792,13.120516406561233,9.625462518768158,285.6342747801176,92.28127730921923
0.8523409363745499,-66.82748382227717,1.071864689461838,-2.136182469490577,34.39940320011296,104.88668296691756
0.856342537014806,-108.77165117109604,-10.420261302278828,-13.791154364256485,104.5380869165552,111.28383341732275
0.860344137655062,2.810430674729691,-20.76099503437905,-24.608229335870575,248.60361736547827,136.68812297213367
0.8643457382953181,74.23303678660996,-30.400152425271862,-33.9068178821053,294.5032140923994,179.48177531195745
0.8683473389355743,0.9420726857686006,-39.23933409637568,-41.099765190332754,355.2482634283157,222.191531812601
0.8723489395758304,-119.98024376069009,-45.63911453401909,-45.7304281513284,344.8142126845946,255.56705185329753
0.8763505402160865,-139.7233343242762,-47.59910648086629,-47.50168770817387,211.1024969433772,283.4168959233529
0.8803521408563426,-23.801778969618116,-44.754782246686446,-46.29505134408129,371.2833199341904,307.87069459055317
0.8843537414965986,57.00201883133039,-38.62836723424484,-42.178614298494814,524.0652885035895,321.8664857908466
0.8883553421368547,16.74764211532596,-30.801415425474158,-35.403341803615895,414.7482587336402,322.05502853751966
0.8923569427771109,-87.65960516290818,-21.37043217856873,-26.387864877144747,368.5300176048003,322.08884136364696
0.896358543417367,-94.98591828428732,-9.61016091742103,-15.692703063252832,303.9946844381391,342.704852136679
0.9003601440576231,11.007702367171827,4.1679528616568025,-3.9854938290995636,472.0215868279785,387.8072458393405
0.9043617446978792,104.68705588790483,18.082840772801276,8.000621530430733,566.9613071103323,438.12806691347157
0.9083633453381352,87.44583862523928,30.147111129248252,19.512867630258096,627.6134526118545,473.05084018360697
0.9123649459783914,-28.07071558988569,39.756834651879224,29.826094961584573,548.0716071583935,494.0218502200142
0.9163665466186476,-29.37927574562758,47.33019139544145,38.28846599169585,437.69267992276497,519.6218515079904
0.9203681472589036,55.66341774245274,52.79627142087051,44.36269046421262,636.192999844975,558.818075223323
0.9243697478991596,142.71742874389824,55.12519505892852,47.660201003179694,769.9807435994047,597.6740752192538
0.9283713485394158,103.84144274045298,53.515074835029765,47.96609284773269,721.5684779241874,616.8622310135822
0.932372949179672,-17.428054094905065,48.48778982067164,45.25322276791123,679.2286748053892,616.5287896283852
0.936374549819928,-35.366499489546484,41.303208461119674,39.68453704523221,534.0662692707992,616.5782061797903
0.940376150460184,30.576818910804956,32.52665539607851,31.603434963375896,782.0273491996217,633.8659597948049
0.9443777511004402,122.88924187694587,21.83692690395948,21.512726297261214,734.7578690278979,666.0170165344769
0.9483793517406964,59.001056390945855,9.418768943467903,10.043461516197109,818.3160574750933,699.1320709519262
0.9523809523809524,-65.35728875179414,-3.065721400488559,-2.0844433277398338,787.0726687971104,725.1148078261033
0.9563825530212086,-115.55215570176256,-13.532893463180779,-14.107339261323242,732.2942278784808,746.1683747937544
0.9603841536614646,-11.436104704530852,-21.408885249153002,-25.2659122098171,801.2437645550478,765.4351401621078
0.9643857543017208,81.1339079786407,-27.932349234719553,-34.85316485334363,925.8362651545752,781.6170958410293
0.9683873549419768,10.10956733797665,-34.35542388790379,-42.259282242053395,947.8391357718864,796.0169839309505
0.9723889555822328,-104.77065993993946,-40.30605357108384,-47.01053274227358,786.1627668515434,817.6907537698328
0.976390556222489,-144.57153598453328,-44.28775380660095,-48.79971811126498,817.4347444952148,852.6330671748534
0.9803921568627452,-22.025131972052773,-45.39808284036002,-47.506207467923645,979.9240636965852,889.5454514089254
0.9843937575030012,52.07838066429312,-43.84590920021827,-43.20423822208503,1096.1405134513948,906.6856868502168
0.9883953581432572,6.438737209496424,-39.742895084599525,-36.15890279920407,986.32519364101,897.2366457658517
0.9923969587835134,-106.30585940412166,-32.188192538940015,-26.810017137256505,835.5283125198789,880.9311280334578
0.9963985594237696,-107.64349076706326,-20.264080011881337,-15.744836258297758,868.34901800627,883.7327166291103
1.0004001600640255,16.584145323984707,-4.796072737622918,-3.661295011376521,1005.3039673429204,909.3589812214672
1.0044017607042817,100.4581801956474,11.509848994760253,8.675936910106953,1102.5433978025076,938.020966580332
1.0084033613445378,70.47714233514867,25.906522278847234,20.483826756318905,1028.3031951230978,952.2019955698466
1.012404961984794,-25.40287488989575,37.237927871116725,31.01072096597749,943.072107499204,955.0965049902929
1.01640656262505,-39.9689388831683,45.565066867943486,39.584297038725595,936.3762230935172,959.6888451226081
1.020408163265306,59.66704235971795,50.701411188095726,45.65466072145968,1052.6709854607834,966.6328574169586
1.0244097639055625,148.6310714215895,51.8976919945181,48.82981669733985,1091.9484009083392,962.7947103889621
1.0284113645458184,101.85728820292184,49.08798376327063,48.90121205486179,1038.712216540182,942.7115601993037
1.0324129651860745,-31.162708230248207,43.71994174630609,45.85767292641312,980.9321162043544,922.6607530364903
1.0364145658263306,-57.253876098411,37.632815056365864,39.88678749119498,786.536100508059,925.1052938662784
1.0404161664665867,54.69382501725565,31.19116721957488,31.363586872388037,1051.603381502983,950.8473933605159
1.0444177671068429,114.00786881200229,23.11632784663563,20.827188281655214,1153.5943852866858,975.414790497516
1.048419367747099,62.08829700913841,12.36181317419581,8.94683988030656,1067.6908449042037,976.6150199440535
1.0524209683873549,-68.75599067140274,-0.2687444889949298,-3.5205055402898426,938.1912343284024,959.1067502254128
1.056422569027611,-96.06619101193648,-12.697465977415517,-15.778405309460629,886.89729364599,945.5876601225548
1.0604241696678671,-2.746392562932188,-23.442381139755046,-27.04186042911141,1051.4535160880782,948.0065234393471
1.0644257703081232,41.5243607673263,-32.394014774858,-36.587706716750475,1076.8365611436857,955.8332420672035
1.0684273709483794,9.637061864783838,-39.81321876605083,-43.80122002653716,1032.6876854933644,952.5697660462754
1.0724289715886357,-109.27325868747526,-45.26105084500969,-48.2159191695113,904.3495840559737,935.7260101924949
1.0764305722288916,-125.09784027861669,-47.998816343316456,-49.54397325301197,942.216894483206,916.5165198159981
